UFES,ES,-20.2771567,-40.30450932899974
UFPA - Capanema - Campus I,PA,-1.1914374,-47.173749
IFPA - Ananindeua - Campus,PA,-1.3468752,-48.4069589
IFPA - Altamira - Campus,PA,-3.1896946,-52.181757289470724
UFPA - Altamira - Campus,PA,-3.2119449500000004,-52.21271961390102
IFRO - Cacoal,RO,-11.46687645,-61.397272981009976
CENSIPAM - RO,RO,-8.7097054,-63.8963047
IFRO - Calama,RO,-8.74487825,-63.87191381319742
IFRO - Vilhena,RO,-12.704623699999999,-60.118518897264224
UNIR - Campus BR,RO,-11.4136967,-61.45462192562456
UNIR - Centro,RO,-8.7635151,-63.90655463900647
UNIR - Ji-Paraná,RO,-12.753366549999999,-60.141931662859974
UNIR - Vilhena,RO,-12.753366549999999,-60.141931662859974
UNIR - Cacoal,RO,-11.4136967,-61.45462192562456
UNIR - Medici,RO,-11.17565485,-61.88888311128571
IFRO - Ji-Paraná,RO,-10.8820436,-61.96909408703813
IFRO - Ariquemes,RO,-9.95393915,-62.94843880494297
IFRR-Novo-Paraíso,RR,1.25085,-60.4845096
IFRR-Amajari,RR,3.6323238,-61.4107806
UFRR - Paricarana,RR,2.8329953,-60.69515560422522
IFRR - BoaVista,RR,2.81436055,-60.694878244317536
INPA,RR,13.3130749,12.6136611
IFTO-Palmas,TO,-10.1978015,-48.3109141
PoP-TO,TO,35.7117658,139.6272163
UFT - Palmas,TO,-10.1783763,-48.3597189
ETSUS,TO,-26.896322599999998,-49.07401068042008
IFTO-Paraiso,TO,-10.2685319,-48.8877535
IPEM,TO,-31.41481005,-64.52452944475114
UFT-Porto Nacional,TO,-10.1783763,-48.3597189
IFTO-Porto Nacional,TO,-10.1996026,-48.31026267348872
IFTO-Araguatins,TO,-5.6462435499999994,-48.071884441168415
IFTO - Araguaina,TO,-7.1816792,-48.19380094237567
IFAL - Satuba,AL,-9.5747563,-35.821513585490436
UFAL - Arapiraca,AL,-9.69888215,-36.68723123931359
IFAL - Palmeira dos Índios,AL,-9.40603265,-36.65551340735764
IFAL - Arapiraca,AL,-9.40603265,-36.65551340735764
UFAL - Penedo,AL,-10.29725605,-36.57872841986223
UFAL - Delmiro Gouveia,AL,-9.34974565,-37.987597876496835
IFAL - Piranhas,AL,-9.6216539,-37.765808
IFAL - Penedo,AL,-10.2869432,-36.5446142
UFBA - Residencia V,BA,-12.993874949999999,-38.526663546413786
UNIFACS Tancredo Neves,BA,-12.9817128,-38.451301013651985
IFBA-Seabra,BA,-12.4159603,-41.7702441
UFOB-Bom Jesus da Lapa,BA,-13.259344850000002,-43.414221976023626
UFBA - Reitoria,BA,-12.9923846,-38.5211918
IFBA - Reitoria,BA,-12.99316675,-38.52276567045483
FIOCRUZ (BA),BA,-25.494401449999998,-49.3325797
IRDEB,BA,-12.9969132,-38.4998814
UFBA - MAE,BA,-14.877480850000001,-40.81206948160211
IFBA - Barbalho,BA,-12.96213645,-38.50024690537839
UFBA - CAPS,BA,-12.9919781,-38.5173755
UCSAL - Pituacu,BA,-12.9470788,-38.4134366
IBAMETRO,BA,-13.0078951,-38.4621817
UFOB-Barreiras,BA,-12.15050475,-45.00310723069211
IFBA - Lauro,BA,-12.89171485,-38.35463678461538
UNIVASF-Paulo Afonso,BA,-9.382795049999999,-38.22353402520569
UEFS-Lencois,BA,-12.56185275,-41.38977540446459
UEFS-Horto Florestal,BA,-12.2686177,-38.938980849235804
UNEB - Cabula,BA,-12.95183075,-38.45976335104265
UNIFACS - Paralela,BA,-12.961025249999999,-38.43180211847502
UESC,BA,-14.796486699999999,-39.17324934480426
UCSAL - Federacao,BA,-13.00398965,-38.500574540705045
IFBA-Irece,BA,-11.3272582,-41.8649402
UEFS,BA,-12.201148,-38.97083106231155
IFBA-Brumado,BA,-14.1883786,-41.67365125114044
IFBA-Ilheus,BA,-16.4332211,-39.0958722
UniFTC - Paralela,BA,-14.7876294,-39.27504813274445
UFBA - Residencia I,BA,-12.993874949999999,-38.526663546413786
UNIFACS - Rio Vermelho,BA,-13.0011091,-38.501752457922706
LACEN - Bahia,BA,-14.20368645,-41.67559794745188
UFBA - Residencia II,BA,-12.993874949999999,-38.526663546413786
CITEX - 19BC,BA,-15.7763417,-47.928713477276055
UFOB-Santa Maria da Vitoria,BA,-13.390947449999999,-44.193851612506236
TJBA - Fórum Criminal,BA,-12.939421249999999,-38.436422937630994
IFBaiano-Guanambi,BA,-13.2622882,-43.54681156006994
UFRB-Santo Antonio de Jesus,BA,-12.6607627,-39.09099467220828
UFBA-Vitoria da Conquista,BA,-14.877480850000001,-40.81206948160211
IFBA-Vitoria da Conquista,BA,-14.1883786,-41.67365125114044
Hospital Municipal de Salvador,BA,-12.8976886,-38.389892463547795
IFBaiano-Itapetinga,BA,-15.2454393,-40.2286364
UFRB-Santo Amaro,BA,-12.54549765,-38.70917117960414
IFBA-Simoes Filho,BA,-12.8069759,-38.38294326750237
UFBA,BA,-14.877480850000001,-40.81206948160211
IFBA-Paulo Afonso,BA,-9.39031715,-38.21596896445587
UFRB-Cachoeira-Casa da Moeda,BA,-12.6039199,-38.963118736852984
UESB,BA,-14.883714099999999,-40.79552486919042
IFBA-Santo Amaro,BA,-12.546058200000001,-38.7216700476862
UFRB-Cruz das Almas,BA,-12.6607627,-39.09099467220828
IFBaiano-Bom Jesus da Lapa,BA,-13.26126815,-43.54691161847648
TJBA - CAB,BA,-12.9462103,-38.43385159008947
IFBA-Feira de Santana,BA,-12.2901171,-38.9128273
IFBA-Barreiras,BA,-12.152136,-45.00599080831641
UFRB-Feira de Santana,BA,-12.2543745,-38.9262559
IFBA-Porto Seguro,BA,-16.4332211,-39.0958722
UFC - Reitoria,CE,-3.74203195,-38.53895403171897
UNILAB-Auroras,CE,-4.217996250000001,-38.713854006860444
IFCE - Tabuleiro do Norte,CE,-5.23699665,-38.14189283295781
UECE - Itaperi,CE,-3.787157,-38.5523209
ESP - Escola de Saúde Pública,CE,-30.058643500000002,-51.17685544112227
IFCE - Benfica,CE,-3.7447518,-38.536085099601905
IFCE - Sobral,CE,-3.68367835,-40.33980032880767
IFCE - Quixadá,CE,-5.2364346,-38.1417179
IFCE - Maracanau,CE,-3.873204,-38.6111935
IFCE - Limoeiro do Norte,CE,-5.1456257,-38.0977924
IFCE - Iguatu II,CE,-6.3529374,-39.305621199666476
IFCE - Iguatu I,CE,-6.3529374,-39.305621199666476
UNILAB - Palmares,CE,-4.2134551,-38.7000155
IFCE - Boa Viagem,CE,-5.0834966,-39.7066844
UECE-Limoeiro,CE,-5.14773005,-38.10114857161505
IFCE - Taua,CE,-6.0014143,-40.300089814776754
UFC Quixada,CE,-4.9401875,-37.9774361
IFCE - Pecem,CE,-3.6582257,-38.85833639192471
UECE-Quixada,CE,-5.14773005,-38.10114857161505
IFCE - Jaguaribe,CE,-5.2364346,-38.1417179
UFC - Pici,CE,-3.7371965,-38.5715426
HGF - Hospital Geral de Fortaleza,CE,-3.7395495,-38.47626144684169
UVA - Sobral,CE,-3.67660465,-40.340235670870314
UFC - Sobral Derby,CE,-3.6814537,-40.33679076234214
UNILAB - Redencao,CE,-4.222859850000001,-38.72501980204579
IFCE - Camocim,CE,-2.8977135499999997,-40.860795699399795
IFCE - Canindé,CE,-4.3912549,-39.312620475444994
IFCE - Caucaia,CE,-3.6582257,-38.85833639192471
IFCE - Acarau,CE,-2.8977135499999997,-40.860795699399795
IFCE - Aracati,CE,-4.5671837,-37.7913365
IFCE - Baturite,CE,-4.34251155,-38.86474862609435
UFC - Russas,CE,-4.9401875,-37.9774361
IFCE - Crateus,CE,-5.17141375,-40.65814686615536
IFCE - Crato,CE,-7.20433595,-39.448813613903624
UECE - Iguatu,CE,-5.74389255,-39.61998356700473
Hospital Sarah,CE,-22.97331605,-43.376630775934444
IFCE - Reitoria,CE,-3.7511482999999997,-38.5384727804734
UFMA - Bacanga,MA,-2.5609433,-44.312175061267396
IFMA - Barreirinhas,MA,-2.7893985,-42.850052975
Universidade Estadual do Maranhão - UEMA,MA,-2.5790258,-44.20896500826902
HOSPITAL SARAH,MA,-2.5329642999999997,-44.27398202255932
IFMA - Monte Castelo,MA,-2.5357554999999996,-44.277759625
IFMA - Timon,MA,-5.11131665,-42.85363210299148
IFMA - Bacabal,MA,-4.2422783,-44.81636283730004
UFMA - Codó,MA,-4.442808749999999,-43.890424906462876
UFMA - Imperatriz,MA,-5.527821749999999,-47.487876865948124
UFMA - Balsas,MA,-7.529779749999999,-46.04021707830853
IFMA - Reitoria,MA,-2.498801,-44.2859735
IFMA - Itaqui-Bacanga,MA,-2.56730445,-44.3189872022504
IFMA - Centro Histórico,MA,-2.7893985,-42.850052975
IEMA - Centro Histórico,MA,48.848916349999996,2.3574932625000007
IFMA - Santa Inês,MA,-5.49106675,-47.496950056223966
IFMA - Caxias,MA,-5.11131665,-42.85363210299148
IFMA - Imperatriz,MA,-5.49106675,-47.496950056223966
UEMA - Arquitetura,MA,-2.5319877,-44.30567580733274
UEMA - História,MA,-2.5306309,-44.3054542
UFCG – Campina Grande,PB,-7.21424305,-35.90774673147842
UEPB – Direito,PB,-6.1831368,-37.4550534
UEPB – Sede,PB,-6.92477165,-36.40485426808745
UFCG – Cajazeiras,PB,-6.7627161000000005,-38.228151517451835
UFCG – Cuité,PB,-6.49478805,-36.159716513938655
IFPB – Guarabira,PB,-6.857639900000001,-35.47025814530899
IFPB – Cabedelo Avançado,PB,-6.972778699999999,-34.83299267349702
IFPB – Cajazeiras,PB,-6.8895607,-38.5452684
IFPB – Itabaiana,PB,-7.30347495,-35.34590828595829
IFPB – Monteiro,PB,-7.9049046,-37.12015713072231
IFPB – Picuí,PB,-6.508641,-36.36195169803679
IFPB – Princesa Isabel,PB,-7.7589982,-38.0149591
IFPB – Patos,PB,-7.0763815,-37.2868757
UFPB – João Pessoa,PB,-7.1453211,-34.850626
IFPB – Campina Grande,PB,-7.24014,-35.91544060356186
UFPB – Areia,PB,-6.9738483,-35.7163857
UFPB – Bananeiras,PB,-6.7510018,-35.6436482
UFCG – Sousa(centro),PB,-6.8880815,-38.555811130039515
UFCG – Sumé,PB,-7.6718408,-36.87822028423704
UFCG – Patos,PB,-7.05925115,-37.27444345554409
UFCG – Sousa(BR),PB,-6.7627161000000005,-38.228151517451835
UFPB – Mamanguape,PB,-6.80605845,-35.075097496610894
UFPB – Rio Tinto,PB,-6.80605845,-35.075097496610894
IFPB – Sousa,PB,-6.84006005,-38.29846886646936
IFPB – Catolé do Rocha,PB,-6.340530299999999,-37.75584363245973
HEMOPE - Fundação de Hematologia e Hemoterapia de Pernambuco,PE,-8.052809,-34.8981847
CETENE,PE,-8.057990799999999,-34.949558396319944
HAM - Hospital Agamenon Magalhães,PE,-8.03098715,-34.907653133690104
IFPE - Pesqueira,PE,-8.36518085,-36.681050243407
UFRPE - Garanhuns,PE,-8.9061465,-36.4940582
UFRPE - Serra Talhada,PE,-7.9558858,-38.29597002437532
UFRPE - CODAI (São Lourenço da Mata),PE,-7.97503415,-35.07852959210898
IFPE - Caruaru,PE,-8.3219553,-36.4165045
UPE-GARANHUNS,PE,-8.8851572,-36.49662943200629
IFPE-Paulista,PE,-7.94498445,-34.85833980979737
ESPACO CIENCIA,PE,-1.46429945,-48.44539895
ASCES-UNITA,PE,-8.2680152,-35.96454786343922
UPE-CARUARU,PE,-8.8851572,-36.49662943200629
UFAPE-GARANHUNS,PE,-8.90694725,-36.495706200040196
CRCN/NE,PE,-8.05813545,-34.947739945041164
AGGEU,PE,-8.0491277,-34.94904103150411
IFPE - Afogados,PE,-7.7639587,-37.6325782
Instituto de Tecnologia de Pernambuco (ITEP) - Recife,PE,-8.05865825,-34.95311005285574
FACEPE - Fundação de Amparo a Ciência e Tecnologia de PE,PE,-8.060396,-34.901283899999996
IFPE - Jaboatão,PE,-8.11277505,-35.01594645912337
IFPE - Belo Jardim,PE,-8.3219553,-36.4165045
SES (Secretaria de Saúde) - PE,PE,-8.333024850000001,-36.414155185426914
FUNDAJ Recife - Derby,PE,-8.059448249999999,-34.89996298846742
IPA - Instituto Agronômico de Pernambuco,PE,-8.06380695,-34.92524564344885
UNIVASF-PETROLINA,PE,-9.390832750000001,-40.49685666985346
IFPE-CARUARU,PE,-8.3219553,-36.4165045
UFPE - Caruaru,PE,-8.2384514,-35.9813567
IFPE - Ipojuca,PE,-8.38430515,-35.04127875291918
IFPI-Picos,PI,-7.00019185,-42.101121885970805
UFPI-Picos,PI,-7.0814284,-41.43561163598873
IFPI-São João do Piauí,PI,-8.3622906,-42.2543777
IFPI-Piripiri,PI,-4.289872,-41.7934519
Hospital Getúlio Vargas - HGV,PI,-5.08818585,-42.804170552862615
IFPI-Oeiras,PI,-7.00019185,-42.101121885970805
IFPI-Pedro II,PI,-4.44876715,-41.45736066949998
IFPI-CENTRAL,PI,-4.289872,-41.7934519
UESPI-FACIME,PI,-5.09028365,-42.80315866885935
IFPI-Parnaíba,PI,-4.289872,-41.7934519
IFPI-REITORIA,PI,-5.07615745,-42.75211095606509
IFPI-Campo Maior,PI,-4.86350675,-42.14697536699414
IFPI-São Raimundo Nonato,PI,-8.3622906,-42.2543777
UFPI-Bom Jesus,PI,-8.3761783,-43.8589725
IFPI-Cocal,PI,-3.4631488,-41.58311547143195
UNP - Roberto Freire,RN,-5.8619373,-35.1927836
UNP - Nascimento de Castro,RN,-5.8138597999999995,-35.216085843929505
UNP - Floriano Peixoto,RN,-5.7795319,-35.2002892
IFRN - Reitoria,RN,-5.811411,-35.20000085688365
IFRN - Campus Central,RN,-5.8118032,-35.20313849344003
UFRN - SINFO,RN,-5.841485499999999,-35.19868245031725
UNP - Salgado Filho,RN,-5.81420725,-35.20628191130137
SW.CENTRO.CONVENCOES,RN,-5.86225575,-35.182659901449824
IFRN Joao Camara,RN,-5.5454632,-35.79861998373791
IFRN Apodi,RN,-5.62650795,-37.80793120797712
UFRN Currais Novos,RN,-6.25157245,-36.52997164724819
IFRN Santa Cruz,RN,-6.44557005,-37.06909014341832
IFRN Pau dos Ferros,RN,-6.1457117,-38.20443862513922
UFRN Santa Cruz,RN,-5.8377994,-35.20397829326043
UFERSA Angicos,RN,-5.6545457500000005,-36.614305113845994
UFERSA Mossoro,RN,-5.20859095,-37.3181010384514
IFRN Currais Novos,RN,-6.2520664,-36.535904452496766
IFRN Mossoro,RN,-5.5336261,-36.88279831064145
UFERSA - Pau dos Ferros,RN,-6.104798049999999,-38.18320556053
IFRN - São Gonçalo do Amarante,RN,-5.79079655,-35.33848687120734
IFRN - Zona Norte,RN,-5.7490939,-35.260864475897435
IFRN - Parnamirim,RN,-5.9385311,-35.264408
LIGA - CECAN,RN,-5.81570775,-35.22915320603318
UERN - ZN,RN,-5.573867249999999,-36.90879316766207
IFRN - Cidade Alta,RN,-5.78834825,-35.207157008993754
IFRN Caicó,RN,-6.44557005,-37.06909014341832
Base Naval,RN,13.3353096,-87.8344192
UFRN - Escola de Musica,RN,-5.83723865,-35.20657117171345
UERN - Mossoró,RN,-5.573867249999999,-36.90879316766207
IFRN Canguaretama,RN,-6.35926635,-35.16293236659836
IFRN Ceara Mirim,RN,-5.6527136,-35.42896820564843
IFRN Ipanguacu,RN,-5.5336261,-36.88279831064145
UFERSA Caraubas,RN,-5.772194900000001,-37.569104314605994
INPE,RN,-5.8362676,-35.207908251684046
IFRN Sao Paulo do Potengi,RN,-5.89587425,-35.75463061434722
UFRN Caico,RN,-6.25157245,-36.52997164724819
SW.HEMONORTE,RN,-5.8107827499999996,-35.19666158011523
IFS - Aracaju,SE,-10.9155152,-37.065422586381786
ITPS,SE,-10.9259066,-37.0479451
IFS - Tobias Barreto,SE,-11.16225935,-37.982744294225924
IFS - Itabaiana,SE,-10.689469500000001,-37.405456540833654
IFS - Lagarto,SE,-10.93898085,-37.656982456806986
UFS - Itabaiana,SE,-10.681705350000001,-37.43582120422384
UFS - São Cristovão,SE,-10.9271058,-37.101869840097024
UFS - Laranjeiras,SE,-10.8029625,-37.16675719750026
IFS - São Cristovão,SE,-10.689469500000001,-37.405456540833654
IFS - Propriá,SE,-10.241822299999999,-36.85431858619676
IFS - Socorro,SE,-10.85382875,-37.07279337796379
IBICT,DF,-15.804592,-47.881705
Capes,DF,43.0448505,1.3276756
UnB - HVET - Hosp. Veterinário,DF,-15.7491377,-47.8768349
UnB - Práticas Jurídicas,DF,-15.8211861,-48.1133097
FUNARTE,DF,-15.7892313,-47.89673193909984
CNPq,DF,-15.8590789,-47.927221507756464
ENAP,DF,-33.5416119,-70.75774170327638
INMET,DF,-15.78763205,-47.921428344864566
CNE,DF,43.6335207,-79.4177242473176
RNP,DF,-14.1232436,-76.26314999157373
Sarah Lago ,DF,-15.7527096,-47.82932052816312
Sarah centro,DF,-0.1788703,-78.4741073
HFA - Hospital das Forças Armadas,DF,-15.80220365,-47.9348544929847
IFB-Ceilândia,DF,-15.8428682,-48.09821698037808
CAPES - INEP,DF,-27.5725205,-48.5270834
EBC- Empresa Brasil de Comunicação,DF,-21.7558839,-41.3231569
ESR,DF,34.845674849999995,5.708014720029071
FIOCRUZ - DF,DF,-8.0491277,-34.94904103150411
AEB - Agência Espacial Brasileira,DF,-15.815929050000001,-47.94320103389093
CNEN,DF,-14.0684934,-42.49228495706522
CGEE,DF,44.55754575,2.2614240180109864
CMB - Colégio Militar de Brasília,DF,-15.7797132,-47.892924330516166
IFB São Sebastião,DF,-15.8918245,-47.780143328490034
IFB - Samambaia,DF,-15.862324650000001,-48.053692350000006
IFB - Planaltina,DF,-15.6556015,-47.694959
IFB - Brasilia,DF,-15.8918245,-47.780143328490034
INMETRO - DF,DF,-3.7591784,-38.5351298
FNDE,DF,-15.8008805,-47.88337840605698
UNESCO,DF,31.5212326,34.436322
UnB,DF,45.945530250000004,-66.64018313486694
EPL,DF,48.3218532,6.068698232464362
MEC,DF,49.1138894,-122.671695
MCTI,DF,14.37198055,121.02186227827684
IFG – Formosa,GO,-15.562226899999999,-47.327720262756586
UFG – Aparecida,GO,-16.8453303,-49.183442
IFG - Jatai - Flamboyant,GO,-17.8716013,-51.7346933
IFG – Anapolis,GO,-16.3733537,-48.9817442
IFG – Luziania,GO,-14.108896600000001,-46.32755254173889
IFG – Inhumas,GO,-16.372568450000003,-49.499013935777946
UFG – Goias,GO,-16.67831435,-49.242925321125355
IFG – Uruaçu,GO,-14.5093904,-49.1436136
UFJ - Riachuelo,GO,-17.882399149999998,-51.72718342213798
IFG – Aguas Lindas,GO,-14.108896600000001,-46.32755254173889
IFMT - Primavera Leste,MT,-15.555086,-54.28109849862375
IFMT- Alta Floresta,MT,-9.9088623,-56.064871450375236
UFMT - Barra Garças,MT,-15.8755707,-52.3112592
IFMT - Pontes e Lacerda,MT,-15.22852955,-59.35004389446598
IFMT - Sorriso,MT,-12.5780016,-55.7406042
IFMT - São Vicente,MT,-15.8233265,-55.41801761465811
IFMT - Caceres,MT,-16.0913321,-57.6430939
ESR,MT,34.845674849999995,5.708014720029071
INPP - Cuiabá - MT,MT,-15.60647415,-56.06170590072568
IFMT - Reitoria,MT,-15.58848315,-56.10596873070399
UFMT- Cuiaba,MT,-15.610586000000001,-56.064943070134255
UFR - Rondonopolis,MT,-16.4642655,-54.5774662
IFMT-Cuiaba,MT,-15.592217,-56.09870972783693
INPE-MT,MT,-23.20918605,-45.85996025017859
IFMT-Varzea Grande,MT,-15.60361415,-56.177144185408366
IFMT - Confresa,MT,-10.6596234,-51.5645322
IFMT - Bela Vista,MT,-15.5798142,-56.06055951901914
UFMT- Pontal do Araguaia,MT,-15.918720050000001,-52.2781049071247
IFMT- Barra do Garças,MT,-15.8742792,-52.3012812
IFMT - Rondonopolis,MT,-15.555086,-54.28109849862375
UFMT- Sinop,MT,-11.8638797,-55.482768564201066
IFMS – Campus II,MS,-22.07604095,-53.45892927774928
FIOCRUZ - MS,MS,-20.505269849999998,-54.62185472780307
CMCG,MS,-20.43630735,-54.64547563544909
UFMS – Ponta Porã,MS,-22.581878,-55.6828945
UFMS – Três Lagoas II,MS,-20.784042550000002,-51.66555412344492
UFMS – Naviraí,MS,-23.022950899999998,-54.1893747952314
UFMS – Nova Andradina,MS,-22.21730195,-53.33303649906435
UFMS - Pantanal,MS,-19.0003949,-57.6300212
UFMS - Bonito,MS,-21.1152249,-56.51933741913895
IFMS – Ponta Porã,MS,-22.61989555,-55.60968669784913
IFMS – Corumbá,MS,-20.48097245,-55.77279026646503
IFMS – Aquidauana,MS,-20.48097245,-55.77279026646503
IFMS – Três Lagoas,MS,-20.7627554,-51.70567566548175
